Gene,p_value,odds_ratio,n_strong_present,n_weak_present,p_adj,Direction,Category
group_4123,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4122,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4121,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4120,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4119,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4118,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4117,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4116,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4115,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4114,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4113,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4112,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
virD4,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4111,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
chpB,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4110,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4109,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4108,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
ssb_3,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
topB_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4107,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
yhcR,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4106,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4105,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4104,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4103,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
chpS,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4102,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
nadE_3,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4101,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4100,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4099,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4098,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4097,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4096,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4095,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4094,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
xerC_7,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4093,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4092,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4091,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4090,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
mexA_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4089,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4088,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4087,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4086,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4085,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
pdeB,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4084,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
mdtL_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
yhhW_3,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4083,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4082,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4081,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
gdx_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4080,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4079,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4078,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4077,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
oprJ_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4076,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4075,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4074,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
mexB_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4073,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
prsE_3,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4072,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4071,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4070,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
hin_1,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4069,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4068,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4067,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
apxIB_1,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
oprJ_3,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4066,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4065,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4064,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4063,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4062,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4061,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4060,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4059,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4058,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4057,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4056,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4055,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4054,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4053,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
csrA1_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4052,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4051,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4050,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4049,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4048,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4047,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4046,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4045,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4044,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4043,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4042,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4041,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4040,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4039,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4038,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4037,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4036,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4035,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4034,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4033,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
gst,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
fadD_4,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4032,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
traC_1,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4031,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4030,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4029,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4028,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4027,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4026,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4025,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
oprJ_1,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4024,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4023,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4022,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4021,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4020,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4019,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4018,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4017,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4016,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4015,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4014,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4013,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4012,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4011,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4010,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
noc_1,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4009,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4008,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
umuD_1,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4007,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4006,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4005,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4004,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4003,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4002,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
acrA,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4001,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4000,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3999,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3998,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3997,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3996,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
acrB,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3995,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
dsbC_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3994,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3993,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3992,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3991,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3990,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3989,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3988,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3987,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3986,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3985,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3984,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3983,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3982,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3981,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3980,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
radD,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3979,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3978,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3977,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3976,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3975,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3974,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3973,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3972,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3971,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
umuC_1,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3970,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3969,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3968,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3967,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3966,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3965,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3964,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3963,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3962,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
ssb_1,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3961,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3960,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3959,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3958,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3957,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3956,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3955,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3954,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3953,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3952,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3951,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3950,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3949,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
cobS_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3948,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3947,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3946,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3945,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3944,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3943,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3942,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3941,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
cusS_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3932,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3927,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3923,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
copR_3,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
mdtH,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3917,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3911,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3899,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3892,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3888,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3658,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3118,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3044,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3031,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
copR_1,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2890,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2880,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2873,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2864,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2858,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2857,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2853,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2850,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2849,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2844,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2834,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2830,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2825,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2823,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2815,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2809,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2795,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2756,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2755,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2754,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2744,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2743,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2742,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2733,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2732,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2727,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2709,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2708,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2692,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2688,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2687,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2686,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2685,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2684,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2677,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2676,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2675,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2654,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2641,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2640,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2630,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2629,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2618,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2617,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2616,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2615,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2607,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2606,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2595,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2594,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2580,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2579,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
relB,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2570,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2569,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2568,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2567,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2555,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2554,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2553,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2552,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2546,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2531,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2530,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2529,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2513,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2512,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2511,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2502,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2501,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2500,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2488,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2487,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2486,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2471,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2470,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2461,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2460,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2459,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2458,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2457,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2456,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2449,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2448,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2447,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2433,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2423,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2411,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2410,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2402,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2401,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2394,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
